ID,PARENT_ID,LTEXT,LTRANSLATE,ORDER_BY,LTYPE
966,101,مؤلّف گوید: این دعا را حضرت موسى بن جعفر علیهما السّلام در آن روزى که آن جناب را به جانب بغداد حرکت دادند بر زبان جارى‏ ساخت، و آن روز، روز بیست‏وهفتم رجب بود، و این دعا از دعاهاى انتخابى ماه رجب است، هشتم: سیّد ابن طاووس در کتاب‏ «اقبال» فرموده: دعاى «اللهم انى اسالک بالتّجلّى الاعظم» را بخواند، و این دعا به روایت کفعمى جزو اعمال شب‏ بیست‏وهفتم بیان شد. روز آخر ماه: در این روز غسل وارد شده، و روزه‏اش سبب آمرزش گناهان گذشته و آینده است. و نماز سلمان به صورتى‏ که در ضمن اعمال روز اوّل بیان شد بجاى آورده شود.,0,17,2
967,103,آگاه باش که شعبان ماه بسیار شریفى است، و ه سید انبیاء صلى الله علیه و آله انتساب دارد، و آن حضرت همه این ماه را روزه‏ مى‏گرفت، و روزه آن را به ماه رمضان وصل مى‏کرد، و مى‏فرمود: شعبان ماه من است، هرکه یک روز از این ماه را روزه‏ بدارد، بهشت بر او واجب مى‏شود. از امام صادق علیه السّلام روایت شده: چون ماه شعبان مى‏رسید حضرت زین العابدین علیه السّلام اصحاب‏ خود را جمع مى‏کرد و مى‏فرمود: اى اصحاب من، مى‏دانید این چه ماهى است؟ این ماه شعبان است، و حضرت رسول صلى الله علیه و آله‏ مى‏فرمود شعبان ماه من است، پس در این ماه براى جلب محبّت پیامبر خود، و براى تقرّب به سوى پروردگار خویش، روزه بدارید، به خدایى که جان على بن الحسین علیهما السّلام به دست قدرت اوست، سوگند یاد مى‏کنم از پدرم حسین بن على علیهما السّلام شندیم‏ که فرمود: از امیر المؤمنین علیه السّلام شندیم: هرکه شعبان را براى محبّت پیامبر، و تقرّب جستن به سوى خدا روزه دارد، خدا او را دوست بدارد، و در روز قیامت به کرامتش نزدیک و بهشت را بر او واجب گرداند. شیخ از صفوان جمّال روایت کرده است که امام صادق علیه السّلام به من فرمود: کسانى را که پیرامون تو هستند، به روزه شعبان وادار کن. گفتم: فدایت شوم، مگر در فضیلت آن چیزى مى‏بینى؟ فرمود: آرى رسول خدا صلى الله علیه و آله هرگاه هلال شعبان‏ را مى‏دید، به منادى دستور مى‏داد تا در مدینه ندا کنند: اى اهل مدینه، من از جانب رسول خدا صلى الله علیه و آله به سوى شما ارسال‏ شده‏ام، آن حضرت مى‏فرماید: آگاه باشید، به درستى که شعبان ماه من است، خدا رحمت کند کسى را، که مرا در ماه من یارى کند، یعنى روه بدارد آن را، سپس امام صادق علیه السّلام چنین گفت: امیر المؤمنین علیه السّلام مى‏فرمود: از هنگامى‏که شنیدم منادى رسول خدا صلى الله علیه و آله در شعبان ندا داد، روزه شعبان از من فوت نشد و تا زمانى‏که زنده هستم به خواست خدا از من فوت نخواهد شد. پس مى‏فرمود: روزه دو ماه شعبان و رمضان مایه توبه‏ و آمرزش خداست. اسماعیل بن عبد الخالق روایت کرده: نزد امام صادق علیه السّلام بودم، ذکر روزه شعبان به میان آمد، حضرت فرمود: فضیلت روزه شعبان چنین و چنان است، تا جایى‏که انسان مرتکب قتل حرام مى‏شود، پس چنانچه شعبان را روزه بدارد این روزه به او سود مى‏رساند، و به خواست خدا آمرزیده مى‏شود! آگاه باش اعمال این ماه شریف بر دو بخش است: اعمال مشترک و اعمال خاص.,0,1,2
968,104,امّا اعمال مشترک پس چند عمل است: اوّل: هر روز هفتاد مرتبه بگوید:,0,1,2
969,104,أَسْتَغْفِرُ اللهَ وَ أَسْأَلُهُ التَّوْبَةَ,از خدا آمرزش و توبه مى‏خواهم,2,1
970,104,دوم: هر روز هفتاد مرتبه بخواند:,0,3,2
971,104,أَسْتَغْفِرُ اللهَ الَّذِی لا إِلَهَ اِلّا هُوَ الرَّحْمَنُ الرَّحِیمُ الْحَیُّ الْقَیُّومُ وَ أَتُوبُ إِلَیْهِ.,آمرزش مى‏خواهم از خدا معبودى جز او نیست‏ بخشدنه مهربان زنده به خود پاینده و به سوى او باز مى‏گردم,4,1
972,104,در بعضى روایات «الحىّ القیّوم» پیش از «الرّحمن الرّحیم» است، و عمل به هر دو خوب است، و از روایات استفاده مى‏شود، که بهترین دعاها و ذکرها در این ماه استغفار است، و هرکه ر هر روز این ماه هفتاد مرتبه استغفار کند، مانند این است که در ماه‏هاى دیگر هفتاد هزار مرتبه استغفار بجا آورد. سوّم: در این ماه صدقه بدهد، گرچه نصب دانه خرما باشد، تا حق تعالى بدن او را بر آتش دوزخ حرام کند. از امام صادق علیه السّلام‏ روایت شده: که از وجود مبارک ایشان درباره فضیلت روزه رجب سؤال کردند؟ فرمود: چرا از روزّ شعبان غافل هستید؟ راوى عرض کرد یابن رسول الله کسى‏که یکروز از شعبان را روزه بدارد، چه ثوابى دارد؟ فرمود: به خدا سوگند بهشت پاداش آن است، عرض کرد یابن رسول الله بهترین‏ اعمال در این ما چیست؟ فرمود: صدقه و استغفار، هرکه در ماه شعبان صدقه دهد حق تعالى آن را رشد و نموّ دهد همان‏گونه که یکى از شما بچّه‏ شترش را رشد مى‏دهد، تا آن‏که در قیامت درحالى‏که به اندازه کوه احد شده باشد به صاحبش بازگردد. چهارم: در تمام این ماه هزار مرتبه بگوید:,0,5,2
973,104,لا إِلَهَ اِلّا اللهُ وَ لا نَعْبُدُ اِلّا إِیَّاهُ مُخْلِصِینَ لَهُ الدِّینَ وَ لَوْ کَرِهَ الْمُشْرِکُونَ,معبودى جز خدا نیست، و نپرستیم جز او را درحالى‏که عبادت را براى او خالص مى‏کنیم، گرچه مشرکان را خوش نیاید,6,1
974,104,این ذکر پاداش بسیارى دار، از جمله اینکه در نامه عملش عبادت هزار ساله بنویسند.,0,7,2
975,105,پنجم: در هر پنجشنبه، این ماه دو رکعت نماز بجا آورد در هر رکعت پس از سوره «حمد» صد مرتبه سور «قل هو الله احد» خوانده و بعد از سلام نماز صد مرتبه صلوات بفرستد، تا حق تعلى هر حاجتى‏ که در این دین و دنیا دارد روا کند و نیز روزه هر پنجشنبه این ماه فضیلت بسیار دارد. روایت شده: که در هر پنجشنبه ماه شعبان آسمانها را زینت مى‏کنند، پس ملائکه عرض مى‏کنند، خدایا! روزه‏داران این روز را بیامرز، و دعاى آنان را اجابت فرما. در خبر نبوى است‏ هرکه روز دوشنبه و پنجشنبه شعبان را روزه بدارد، حق تعالى بیست حاجت از حوایش دنیا و بیست حاجت از حوایج آخرت او را برآورد. ششم: در این ماه بسیار صلوات فرستد. هفتم: در هر روز شعبان در وقت زوال [وقت ظهر شرعى] و در شب نیمه آن این‏ صلوات را که از حضرت زین العابدین علیه السّلام روایت شده بخواند:,0,1,2
976,105,اللهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ شَجَرَةِ النُّبُوَّةِ وَ مَوْضِعِ الرِّسَالَةِ وَ مُخْتَلَفِ الْمَلائِکَةِ وَ مَعْدِنِ الْعِلْمِ وَ أَهْلِ بَیْتِ الْوَحْیِ اللهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ الْفُلْکِ الْجَارِیَةِ فِی اللُّجَجِ الْغَامِرَةِ یَأْمَنُ مَنْ رَکِبَهَا وَ یَغْرَقُ مَنْ تَرَکَهَا الْمُتَقَدِّمُ لَهُمْ مَارِقٌ وَ الْمُتَأَخِّرُ عَنْهُمْ زَاهِقٌ وَ اللازِمُ لَهُمْ لاحِقٌ اللهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ الْکَهْفِ الْحَصِینِ وَ غِیَاثِ الْمُضْطَرِّ الْمُسْتَکِینِ وَ مَلْجَإِ الْهَارِبِینَ وَ عِصْمَةِ الْمُعْتَصِمِینَ اللهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ صَلاةً کَثِیرَةً تَکُونُ لَهُمْ رِضًى وَ لِحَقِّ مُحَمَّدٍ وَ آلِ مُحَمَّدٍ أَدَاءً وَ قَضَاءً بِحَوْلٍ مِنْکَ وَ قُوَّةٍ یَا رَبَّ الْعَالَمِینَ اللهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ الطَّیِّبِینَ الْأَبْرَارِ الْأَخْیَارِ الَّذِینَ أَوْجَبْتَ حُقُوقَهُمْ وَ فَرَضْتَ طَاعَتَهُمْ وَ وِلایَتَهُمْ اللهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ وَ اعْمُرْ قَلْبِی بِطَاعَتِکَ وَ لا تُخْزِنِی بِمَعْصِیَتِکَ وَ ارْزُقْنِی مُوَاسَاةَ مَنْ قَتَّرْتَ عَلَیْهِ مِنْ رِزْقِکَ،,خدایا! بر محمّد و مخاندان محمد درود فرست، درخت نبوت، و جایگاه رسالت، و محل آمد و شد فرشتگان، و معدن دانش، و خانواده وحى، خدایا! بر محمّد و خاندان محمّد درود فرست، کشتى روان‏ در اقیانوسهاى عمیق، هرکه به آن توسّل جوید ایمنى یابد، و هرکه آن را‌‌ رها کند غرق شود، پیش افتاده از آنها از دین خارج است و عقب مانده‏ از آنان نابود اس، و همراه آنان ملحق به حق است. خدایا! بر محمّد و خاندان محمّد درود فرست، پناهگاه‏ محکم، و فریادرس بیچارگان درمانده، و پناه گریختگان، و دستاویز استوار براى چنگ‏اندازان، خدایا! بر محمّد و خاندان محمّد درود فرست، درودى که براى آنان موجب خشنودى، و براى ما مایه اداکردن و بجا آوردن حق‏ محمّد و خاندان محمّد باشد، به حول و نیرویت اى پروردگار جهانیان. خدایا! بر محمّد و خاندان محمّد درود فرست آن پاکان‏ و نیکان و خوبان، که حقوقشان را بر همه واجب کردى، و پیروى و و لایتشان را بر همگان فرض نمودى. خدایا! بر محمّد و خاندان محمّد درود فرست، و دلم را با طاعتت آباد کن، و به نافرمانى از خود رسوایم مساز، و همیارى با آن‏که رزقت را بر او تنگ گرفتى,2,1
977,105,بِمَا وَسَّعْتَ عَلَیَّ مِنْ فَضْلِکَ وَ نَشَرْتَ عَلَیَّ مِنْ عَدْلِکَ وَ أَحْیَیْتَنِی تَحْتَ ظِلِّکَ وَ هَذَا شَهْرُ نَبِیِّکَ سَیِّدِ رُسُلِکَ شَعْبَانُ الَّذِی حَفَفْتَهُ مِنْکَ بِالرَّحْمَةِ وَ الرِّضْوَانِ الَّذِی کَانَ رَسُولُ اللهِ صَلَّى اللهُ عَلَیْهِ وَ آلِهِ وَ [سَلَّمَ‏] یَدْأَبُ فِی صِیَامِهِ وَ قِیَامِهِ فِی لَیَالِیهِ وَ أَیَّامِهِ بُخُوعا لَکَ فِی إِکْرَامِهِ وَ إِعْظَامِهِ إِلَى مَحَلِّ حِمَامِهِ اللهُمَّ فَأَعِنَّا عَلَى الاسْتِنَانِ بِسُنَّتِهِ فِیهِ وَ نَیْلِ الشَّفَاعَةِ لَدَیْهِ اللهُمَّ وَ اجْعَلْهُ لِی شَفِیعا مُشَفَّعا وَ طَرِیقا إِلَیْکَ مَهْیَعا وَ اجْعَلْنِی لَهُ مُتَّبِعا حَتَّى أَلْقَاکَ یَوْمَ الْقِیَامَةِ عَنِّی رَاضِیا وَ عَنْ ذُنُوبِی غَاضِیا قَدْ أَوْجَبْتَ لِی مِنْکَ الرَّحْمَةَ وَ الرِّضْوَانَ وَ أَنْزَلْتَنِی دَارَ الْقَرَارِ وَ مَحَلَّ الْأَخْیَارِ,به مده آنچه از فضلت بر من وسعت دادى، و از عدلت‏ بر من گستردى، و مرا در سایه رحمتت زنده داشتى روزى من فرما، این است ماه پیامبرت، آن سرور فرستادگان، شعبانى که آن را به رحمت و رضوانت پوشاندى، ماهى که رسول خدا (درود خدا بر او و خاندانش باد) در روزه‏دارى و بپادارى عبادت در شبها و روزهایش، تا هنگام مرگ، با تمام توان کوشش‏ مى‏کرد، تنها براى فروتنى د ربرابرت و گرامى داشت ماه شعبان، خدایا! ما را در این ماه به پیروى از روشش، و رسیدن‏ به شفاعتش یارى فرما، خدایا! او را برا من شیعى با شفاعت پذیرفته، و راهى روشن به سویت قرار ده، و ما را پیرو او گردان، تا آنگاه که تو را در قیامت دیدار کنم، درحالى‏که از من خشنو باشى، و از گناهانم چشم‏پوشى، و رحمت و رضوانت‏ را بر من واجب نموده و مرا در بهشت و جایگاه خوبان درآورده باشى,3,1
978,106,هشتم: این مناجات را که از ابن خالویه روایت شده بخواند به گفته او این مناجات حضرت امیر المؤمنین علیه السّلام و امامان پس از اوست، که در ماه شعبان مى‏خواندند:,0,1,2
979,106,اللهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ وَ اسْمَعْ دُعَائِی إِذَا دَعَوْتُکَ وَ اسْمَعْ نِدَائِی إِذَا نَادَیْتُکَ وَ أَقْبِلْ عَلَیَّ إِذَا نَاجَیْتُکَ فَقَدْ هَرَبْتُ إِلَیْکَ وَ وَقَفْتُ بَیْنَ یَدَیْکَ مُسْتَکِینا لَکَ مُتَضَرِّعا إِلَیْکَ رَاجِیا لِمَا لَدَیْکَ ثَوَابِی وَ تَعْلَمُ مَا فِی نَفْسِی وَ تَخْبُرُ حَاجَتِی وَ تَعْرِفُ ضَمِیرِی وَ لا یَخْفَى عَلَیْکَ أَمْرُ مُنْقَلَبِی وَ مَثْوَایَ وَ مَا أُرِیدُ أَنْ أُبْدِئَ بِهِ مِنْ مَنْطِقِی وَ أَتَفَوَّهَ بِهِ مِنْ طَلِبَتِی وَ أَرْجُوهُ لِعَاقِبَتِی وَ قَدْ جَرَتْ مَقَادِیرُکَ عَلَیَّ یَا سَیِّدِی فِیمَا یَکُونُ مِنِّی إِلَى آخِرِ عُمْرِی مِنْ سَرِیرَتِی وَ عَلانِیَتِی وَ بِیَدِکَ لا بِیَدِ غَیْرِکَ زِیَادَتِی وَ نَقْصِی وَ نَفْعِی وَ ضَرِّی إِلَهِی إِنْ حَرَمْتَنِی فَمَنْ ذَا الَّذِی یَرْزُقُنِی وَ إِنْ خَذَلْتَنِی فَمَنْ ذَا الَّذِی یَنْصُرُنِی.,خدایا! بر محمّد و خاندان محمّد درود فرست، و شنواى دعایم باش آنگاه که مى‏خوانمت، و صدایم را بشنو گاهى که صدایت می‌کنم، و به من توجّه کن هنگامى‏که با تو مناجات مى‏نمایم، همانا به سوى تو گریختم، و در حال درماندگى و زارى در برابرت ایستادم، پاداشى را که نزد توست امیدوارم، آنچه را که در درون دارم مى‏دانى، بر حاجتم خبر دارى، نهانم را مى‏شناسى، کار بازگشت به آخرت و خانه ابدى‏ام بر تو پوشیده نیست، و آنچه که مى‏خخواهم به زبان‏ آرم، و خواهش خویش را بازگو کنم و هم آنچه را که براى عاقبتم امید دارم، بر تو پنهان نیست، همانا آنچه تقدیر نموده‏اى بر من‏ اى آقاى من در آنچه که تا پایان عمر بر من فرود مى‏آید از نهان و آشکارم جارى شده است، و تنها به دست توست نه به دست‏ غیر تو فزونى و کاستى‏ام و سود و زیانم، خدایا! اگر محرومم کنى پس کیست آن‏که به من روزى دهد؟ و اگر خوارم‏سازى پس‏ کیست آن‏که به من یارى رساند,2,1
980,106,إِلَهِی أَعُوذُ بِکَ مِنْ غَضَبِکَ وَ حُلُولِ سَخَطِکَ إِلَهِی إِنْ کُنْتُ غَیْرَ مُسْتَأْهِلٍ لِرَحْمَتِکَ فَأَنْتَ أَهْلٌ أَنْ تَجُودَ عَلَیَّ بِفَضْلِ سَعَتِکَ إِلَهِی کَأَنِّی بِنَفْسِی وَاقِفَةٌ بَیْنَ یَدَیْکَ وَ قَدْ أَظَلَّهَا حُسْنُ تَوَکُّلِی عَلَیْکَ فَقُلْتَ [فَفَعَلْتَ‏] مَا أَنْتَ أَهْلُهُ وَ تَغَمَّدْتَنِی بِعَفْوِکَ إِلَهِی إِنْ عَفَوْتَ فَمَنْ أَوْلَى مِنْکَ بِذَلِکَ وَ إِنْ کَانَ قَدْ دَنَا أَجَلِی وَ لَمْ یُدْنِنِی [یَدْنُ‏] مِنْکَ عَمَلِی فَقَدْ جَعَلْتُ الْإِقْرَارَ بِالذَّنْبِ إِلَیْکَ وَسِیلَتِی إِلَهِی قَدْ جُرْتُ عَلَى نَفْسِی فِی النَّظَرِ لَهَا فَلَهَا الْوَیْلُ إِنْ لَمْ تَغْفِرْ لَهَا إِلَهِی لَمْ یَزَلْ بِرُّکَ عَلَیَّ أَیَّامَ حَیَاتِی فَلا تَقْطَعْ بِرَّکَ عَنِّی فِی مَمَاتِی إِلَهِی کَیْفَ آیَسُ مِنْ حُسْنِ نَظَرِکَ لِی بَعْدَ مَمَاتِی وَ أَنْتَ لَمْ تُوَلِّنِی [تُولِنِی‏] اِلّا الْجَمِیلَ فِی حَیَاتِی.,خدایا! به تو پناه مى‏آورم از خشمت و از فرود آمدن غضبت. خدایا! اگر شایسته‏ رحمت نیستم، تو سزاوارى که بر من با فراوانى فضلت بخشش نمایى، خدایا! گویى من با همه هستى‏ام در برابرت ایستاده‏ام، درحالى‏که حسن اعتمادم بر تو، بر وجودم سایه افکنده است، و آنچه را تو شایسته آنى بر من جارى کرده‏اى‏ و مرا با عفوت پوشانده‏اى، خدایا! اگر گذشت کنى، چه کسى از تو سزاوار‌تر به آن است؟ و اگر مرگم نزدیک شده‏ باشد و عملم مرا به تو نزدیک نکرده، اعترافم را به گناه وسیله خویش به بارگاهت قرار دادم. خدایا بر نفسم در فرمانبرى از آن گناه بار کردم، پس واى بر او اگر او را یامرزى، خدایا نیکى‏ات بر من در روزهاى زندگى‏ام پیوسته بود، پس نیکى خویش را در هنگام مرگم از من قطع مکن. خدایا چگونه از حسن توجهت پس از مرگم‏ ناامید شوم؟، درحالى‏که در طول زندگى‏ام مرا جز به نیکى سرپرستى نکردى,3,1
981,106,إِلَهِی تَوَلَّ مِنْ أَمْرِی مَا أَنْتَ أَهْلُهُ وَ عُدْ عَلَیَّ بِفَضْلِکَ عَلَى مُذْنِبٍ قَدْ غَمَرَهُ جَهْلُهُ إِلَهِی قَدْ سَتَرْتَ عَلَیَّ ذُنُوبا فِی الدُّنْیَا وَ أَنَا أَحْوَجُ إِلَى سَتْرِهَا عَلَیَّ مِنْکَ فِی الْأُخْرَى [إِلَهِی قَدْ أَحْسَنْتَ إِلَیَ‏] إِذْ لَمْ تُظْهِرْهَا لِأَحَدٍ مِنْ عِبَادِکَ الصَّالِحِینَ فَلا تَفْضَحْنِی یَوْمَ الْقِیَامَةِ عَلَى رُءُوسِ الْأَشْهَادِ إِلَهِی جُودُکَ بَسَطَ أَمَلِی وَ عَفْوُکَ أَفْضَلُ مِنْ عَمَلِی إِلَهِی فَسُرَّنِی بِلِقَائِکَ یَوْمَ تَقْضِی فِیهِ بَیْنَ عِبَادِکَ إِلَهِی اعْتِذَارِی إِلَیْکَ اعْتِذَارُ مَنْ لَمْ یَسْتَغْنِ عَنْ قَبُولِ عُذْرِهِ فَاقْبَلْ عُذْرِی یَا أَکْرَمَ مَنِ اعْتَذَرَ إِلَیْهِ الْمُسِیئُونَ.,خدا کارم را چنان‏که سزاوار آنى بر عهده‏گیر، خدایا به سوى من با فضلت بازگرد، به سوى گناهکارى که جهلش سراپایش را پوشانده، خدایا گناهانى را در دنیا بر من پوشاندى، که بر پوشاندن آن در آخرت محتاج‏ترم، گناهم را در دنیا براى هیچیک از بندگان شایسته‏ات آشکار نکردى، پس مرا در قیامت در برابر دیدگان مردم رسوا مکن، خدایا جود تو آرزویم را گسترده ساخت، و عفو تو از عمل من برترى گرفت. بار خدایا، روزى که در آن میان بندگانت حکم مى‏کنى، مرا به دیدارت خوشحال کن. خدایا عذرخواهى من از پیشگاهت عذرخواهى کسى است که از پذیرفتن عذرش بى‏نیاز نگشته، پس عذرم‏ را بپذیر اى کریم‏‌ترین کسى‏که بدکاران از او پوزش خواستند,4,1
982,106,إِلَهِی لا تَرُدَّ حَاجَتِی وَ لا تُخَیِّبْ طَمَعِی وَ لا تَقْطَعْ مِنْکَ رَجَائِی وَ أَمَلِی إِلَهِی لَوْ أَرَدْتَ هَوَانِی لَمْ تَهْدِنِی وَ لَوْ أَرَدْتَ فَضِیحَتِی لَمْ تُعَافِنِی إِلَهِی مَا أَظُنُّکَ تَرُدُّنِی فِی حَاجَةٍ قَدْ أَفْنَیْتُ عُمُرِی فِی طَلَبِهَا مِنْکَ إِلَهِی فَلَکَ الْحَمْدُ أَبَدا أَبَدا دَائِما سَرْمَدا یَزِیدُ وَ لا یَبِیدُ کَمَا تُحِبُّ وَ تَرْضَى إِلَهِی إِنْ أَخَذْتَنِی بِجُرْمِی أَخَذْتُکَ بِعَفْوِکَ وَ إِنْ أَخَذْتَنِی بِذُنُوبِی أَخَذْتُکَ بِمَغْفِرَتِکَ وَ إِنْ أَدْخَلْتَنِی النَّارَ أَعْلَمْتُ أَهْلَهَا أَنِّی أُحِبُّکَ إِلَهِی إِنْ کَانَ صَغُرَ فِی جَنْبِ طَاعَتِکَ عَمَلِی فَقَدْ کَبُرَ فِی جَنْبِ رَجَائِکَ أَمَلِی إِلَهِی کَیْفَ أَنْقَلِبُ مِنْ عِنْدِکَ بِالْخَیْبَةِ مَحْرُوما وَ قَدْ کَانَ حُسْنُ ظَنِّی بِجُودِکَ أَنْ تَقْلِبَنِی بِالنَّجَاةِ مَرْحُوما إِلَهِی وَ قَدْ أَفْنَیْتُ عُمُرِی فِی شِرَّةِ السَّهْوِ عَنْکَ وَ أَبْلَیْتُ شَبَابِی فِی سَکْرَةِ التَّبَاعُدِ مِنْکَ إِلَهِی فَلَمْ أَسْتَیْقِظْ أَیَّامَ اغْتِرَارِی بِکَ وَ رُکُونِی إِلَى سَبِیلِ سَخَطِکَ.,خدایا، حاجتم را برمگردان، و طمعم را قرین نومیدى مساز، و امید و آرزویم را از خود مبر. خدایا، اگر خوارى‏ام را مى‏خواستى، هدایتم نمى‏نمودى، و اگر رسوایى‏ام را خواسته‏ بودى عافیتم نمى‏بخشیدى، خدایا، این گمان را به تو ندارم که مرا در حاجتى که عمرم را در طلبش سپرى کرده‏ام، از درگاهت بازگردانى. خدایا تو را سپاس، سپاسى ابدى و جاودانه، همیشگى و بى‏پایان، سپاسى که افزون شود و نابود نگردد، آنگونه که پسندى و خشنود گردى، خدایا اگر مرا بر جرمم‏ بگیرى، من نیز تو را به عفوت بگیرم، و اگر به گناهانم بنگرى، جز به آمرزشت ننگرم، و اگر مرا وارد دوزخ کنى، به اهل آن آگاهى دهم که تو را دوست دارم. خدایا اگر عملم در برابر طاعتت کوچک بوده، همانا از سر امید به تو آرزویم بزرگ است. خدایا چگونه از بارگاهت با نومیدى و محرومیت بازگردم، درحالى‏که خوش‏گمانى‏ام‏ به بخشش وجودت این بوده که مرا نجات‏یافته و بخشیده باز مى‏گردانى، خدایا عمرم را در آزمندى غفلت از تو نابود ساختم، و جوانى‏ام را در مستى دورى از تو پیر نمودم. خدایا در روزگار غرور نسبت به تو، بیدار نشدم و‌گاه تمایلم‏ به سوى خشم تو آگاه نگشتم,5,1
983,106,إِلَهِی وَ أَنَا عَبْدُکَ وَ ابْنُ عَبْدِکَ قَائِمٌ بَیْنَ یَدَیْکَ مُتَوَسِّلٌ بِکَرَمِکَ إِلَیْکَ إِلَهِی أَنَا عَبْدٌ أَتَنَصَّلُ إِلَیْکَ مِمَّا کُنْتُ أُوَاجِهُکَ بِهِ مِنْ قِلَّةِ اسْتِحْیَائِی مِنْ نَظَرِکَ وَ أَطْلُبُ الْعَفْوَ مِنْکَ إِذِ الْعَفْوُ نَعْتٌ لِکَرَمِکَ إِلَهِی لَمْ یَکُنْ لِی حَوْلٌ فَأَنْتَقِلَ بِهِ عَنْ مَعْصِیَتِکَ اِلّا فِی وَقْتٍ أَیْقَظْتَنِی لِمَحَبَّتِکَ وَ کَمَا أَرَدْتَ أَنْ أَکُونَ کُنْتُ فَشَکَرْتُکَ بِإِدْخَالِی فِی کَرَمِکَ وَ لِتَطْهِیرِ قَلْبِی مِنْ أَوْسَاخِ الْغَفْلَةِ عَنْکَ إِلَهِی انْظُرْ إِلَیَّ نَظَرَ مَنْ نَادَیْتَهُ فَأَجَابَکَ وَ اسْتَعْمَلْتَهُ بِمَعُونَتِکَ فَأَطَاعَکَ یَا قَرِیبا لا یَبْعُدُ عَنِ الْمُغْتَرِّ بِهِ وَ یَا جَوَادا لا یَبْخَلُ عَمَّنْ رَجَا ثَوَابَهُ إِلَهِی هَبْ لِی قَلْبا یُدْنِیهِ مِنْکَ شَوْقُهُ وَ لِسَانا یُرْفَعُ إِلَیْکَ صِدْقُهُ وَ نَظَرا یُقَرِّبُهُ مِنْکَ حَقُّهُ إِلَهِی إِنَّ مَنْ تَعَرَّفَ بِکَ غَیْرُ مَجْهُولٍ وَ مَنْ لاذَ بِکَ غَیْرُ مَخْذُولٍ وَ مَنْ أَقْبَلْتَ عَلَیْهِ غَیْرُ مَمْلُوکٍ [مَمْلُولٍ‏]،,خدایا و من بنده تو و فرزند بنده توام، در برابرت ایستاده‏ام، به کرمت به حضرت تو متوسّلم. خدایا، بنه‏اى هستم، که به درگاهت از آنچه که با آن با تو روبرو بوده‏ام از کمى حیایم از مراقبتت نسبت به من بیزارى مى‏جویم‏ و از تو درخواست گذشت مى‏کنم، زیرا گذشت صفتى درخور کرم توست. خدایا برایم نیرویى نیست که خود را بوسیله آن از عرصه نافرمانى‏ات‏ بیرون برم، مگر آنگاه که به محبّتت بیدارم سازى، و آنچنان‏که خواستى باشم، پس تو را شکر گذارم، براى اینکه در آستان کرمت واردم کردى، و هم اینکه دلم را از آلایه‏هاى غفلت از حضرتت پاک نمودى. خدایا بر من نظر کن، نظر به کسى‏که صدایش‏ کردى و تو را اجابت کرد، و به یارى‏ات به کارش گماشتى و او از تو اطاعت کرد، اى نزدیکى که از فریفتگان دور نمى‏شود، و اى سخاوتمندى‏ که از امید بستگان به پاداشش دریغ نمى‏ورزد. خدایا، قلبى به من عنایت کن، که اشتیاقش او را به تو نزدیک کند، و زبانى که صدقش به جانب تو بالا برده شود. و نگاهى که حق بودن او را به تو نزدیک نماید، خدایا، کسى‏که به تو شناخته شد، ناشناخته نیست، و آن‏که به تو پناهنده شد خوار نیسد، و هرکه را تو به او روى آورى برده نیست,6,1
