ID,PARENT_ID,LTEXT,LTRANSLATE,ORDER_BY,LTYPE
1044,112,وَکُلُّنا فَقیرٌ اِلى رَحْمَتِکَ فَلا تَصْرِفْ عَنّى وَجْهَکَ وَاجْعَلْنى مِنْ, ہم سب تیری رحمت کے محتاج ہیں پس ہم سے اپنی توجہ ہرگز نہ ہٹا مجھے عمل,21,1
1045,112,صالِحى خَلْقِکَ فِى الْعَمَلِ وَالاْمَلِ وَالْقَضاءِ وَالْقَدَرِ اَللّهُمَّ  اَبْقِنى, آرزو قسمت اور مقدر کے اعتبار سے  اپنے صالح و نیکوکار بندوں میں سے قرار دے اے معبود! مجھے زندہ رکھ بہتر ,22,1
1046,112,خَیْرَ الْبَقاءِ وَ اَفْنِنى خَیْرَ الْفَناءِ عَلى مُوالاةِ اَوْلِیائِکَ وَ مُعاداةِ اَعْدائِکَ,زندگی میں اور موت دے تو بہترین موت دے جو تیرے دوستوں کی دوستی اور تیرے دشمنوں سے دشمنی میں ہو ,23,1
1047,112,وَ الرَّغْبَةِ اِلَیْکَ وَ الرَّهْبَةِ مِنْکَ وَالْخُشُوعِ وَالْوَفاءِ وَالتَّسْلیمِ لَکَ, نیز میری موت و حیات تیری رغبت، تجھ سے خوف  تیرے سامنے عاجزی وفاداری ,24,1
1048,112,وَالتَّصْدیقِ بِکِتابِکَ وَاتِّباعِ سُنَّةِ رَسُولِکَ اَللّهُمَّ  ما کانَ فى قَلْبى,تیرا حکم ماننے تیری کتاب کوسچی جاننے اور تیرے رسول(ص) کی سنت کی پیروی میں ہو  اے معبود! میرے دل میں جو ,25,1
1049,112,مِنْ شَکٍّ اَوْ رَیْبَةٍ اَوْ جُحُودٍ اَوْ قُنُوطٍ اَوْ فَرَحٍ اَوْ بَذَخٍ اَوْ بَطَرٍ اَوْ,بھی شک یا گمان یا ضدیت یا نا امیدی یا سرمستی یا تکبر یا بے فکری ,26,1
1050,112,خُیَلاءَ اَوْ رِیاءٍ اَوْ سُمْعَةٍ اَوْ شِقاقٍ اَوْ نِفاقٍ اَوْ کُفْرٍ اَوْ فُسُوقٍ اَوْ, یا خود خواہی یا ریاکاری یا شہرت طلبی یا سنگدلی یا دورنگی یا کفر یا بد عملی,27,1
1051,112,عِصْیانٍ اَوْ عَظَمَةٍ اَوْ شَىءٍ لا تُحِبُّ فَاَسْئَلُکَ یا رَبِّ اَنْ تُبَدِّلَنى, یا نا فرمانی یا  گھمنڈ یا تیری کوئی نا پسندیدہ بات ہے تو تجھ سے سوال کرتا ہوںاے پروردگار کہ ان برائیوں کو مٹاکر ان کی جگہ ,28,1
1052,112,مَکانَهُ ایماناً بِوَعْدِکَ وَ وَفآءً بِعَهْدِکَ وَ رِضاً بِقَضائِکَ وَ زُهْداً فِى,میرے دل میں اپنے  وعدے پر یقین اپنے عہد سے وفا اپنے فیصلے پر رضامندی ,29,1
1053,112,الدُّنْیا وَ رَغْبَةً فیما عِنْدَکَ وَ اَثَرَةً وَ طُمَاْنینَةً وَ تَوْبَةً نَصُوحاً اَسْئَلُکَ, دنیا سے بے رغبتی اور جو کچھ تیرے ہاںہے اس میں رغبت اپنے در پر  حاضری دلجمعی اور سچی توبہ کی توفیق دے میں تجھ سے یہی چاہتا ہوںا,30,1
1054,112,ذلِکَ یا رَبَّ الْعالَمینَ اِلهى اَنْتَ مِنْ حِلْمِکَ تُعْصى وَ مِنْ کَرَمِکَ,اے جہانوں کے پالنے والے میرے معبود! تیری نرم خوئی کی  وجہ سے تیری نافرمانی کی جاتی ہے اور تیری عطا و بخشش سے,31,1
1055,112,وَ جُودِکَ تُطاعُ فَکَانَّکَ لَمْ تُعْصَ وَ اَنَا وَ مَنْ لَمْ یَعْصِکَ سُکّانُ اَرْضِکَ,تیری اطاعت کی جاتی ہے گویا تیری نافرمانی نہیں ہوتی میرے جیسا  نافرمان اور جو تیری نافرمانی نہیںکرتے تیری ہی زمین پر رہتے ہیں,32,1
1056,112,فَکُنْ عَلَیْنا بِالْفَضْلِ جَواداً وَ بِالْخَیْرِ عَوّاداً یا اَرْحَمَ الرّاحِمینَ وَ صَلَّى,پس ہمارے لیے اپنے فضل سے بہت عطا کرنے والا اور  بھلائی پر بھلائی کرنیوالا ہوجا اے سب سے زیادہ رحم کرنے والے ,33,1
1057,112,اللهُ عَلى مُحَمَّدٍ وَ الِهِ صَلوةً دائِمَةً لا تُحْصى وَ لا تُعَدُّ وَ لا یَقْدِرُ,خدا کی حضرت محمد(ص) اوران کی آل(ع) پر رحمت ہو ہمیشہ ہمیشہ کی رحمت  جسے نہ جمع کیا جاسکے نہ شمار کیا جاسکے اور تیرے سوا کوئی اسکا اندازہ نہیں کر سکتا,34,1
1058,112,قَدْرَها غَیْرُکَ یا اَرْحَمَ الرّاحِمینَ,اے سب سے بڑھ کر رحم کرنیوالے۔,35,1
1059,114,"شیخ صدوق(رح) نے معتبر سند کیساتھ امام علی رضا (ع) سے اور حضرت نے اپنے آباء طاہرین  کے واسطے سے امیرالمومنین (ع) سے روایت کی ہے کہ آپ نے فرمایا: ایک روز رسول اللہ (ص) نے ہمیں خطبہ دیتے ہوئے ارشاد فرمایا کہ اے لوگو! تمہاری طرف رحمتوں اور برکتوں والا مہینہ آرہا ہے۔ جس میں گناہ معاف ہوتے ہیں۔ یہ مہینہ خدا کے ہاں سارے مہینوں سے افضل و بہتر ہے۔ جس کے دن دوسرے مہینوں کے دنوں سے بہتر، جس کی راتیں دوسرے مہینوں کی راتوں سے بہتر اور جس کی گھڑیاں دوسرے مہینوں کی گھڑیوں سے بہتر ہیں۔ یہی وہ مہینہ ہے جس میں حق تعالیٰ نے تمہیں اپنی مہمان نوازی میں بلایا ہے اور اس مہینے میںخدا نے تمہیں بزرگی والے لوگوںمیں قرار دیا ہے کہ اس میں سانس لینا تمہاری تسبیح اور تمہارا سونا عبادت کا درجہ پاتا ہے۔ اس میں تمہارے اعمال قبول کیے جاتے اور دعائیں منظور کی جاتی ہیں۔
پس تم اچھی نیت اور بری باتوں سے دلوں کے پاک کرنے کے ساتھ اس ماہ میں خدا ئے تعالیٰ سے سوال کرو کہ وہ تم کو اس ماہ کے روزے رکھنے اور اس میں تلاوتِ قرآن کرنے کی توفیق عطا کرے کیونکہ جو شخص اس بڑائی والے مہینے میں خدا کی طرف سے بخشش سے محروم رہ گیا وہ بدبخت اور بدانجام ہوگا اس مہینے کی بھوک پیاس میں قیامت والی بھوک پیاس کا تصور کرو، اپنے فقیروں اور مسکینوںکو صدقہ دو، بوڑھوں کی تعظیم کرو، چھوٹوں پر رحم کرواور رشتہ داروںکے ساتھ نرمی و مہربانی کرو اپنی زبانوں کو ان باتوں سے بچاؤ کہ جو نہ کہنی چاہئیں، جن چیزوں کا دیکھنا حلال نہیں ان سے اپنی نگاہوں کو بچائے رکھو، جن چیزوں کا سننا تمہارے لیے روا نہیں ان سے اپنے کانوں کو بند رکھو، دوسرے لوگوں کے یتیم بچوں پر رحم کرو تا کہ تمہارے بعد لوگ تمہارے یتیم بچوں پر رحم کریں ،اپنے گناہوں سے توبہ کرو، خدا کی طرف رخ کرو، نمازوں کے بعد اپنے ہاتھ دعا کے لیے اٹھاؤ کہ یہ بہترین اوقات ہیںجن میں حق تعالیٰ اپنے بندوںکی طرف نظر رحمت فرماتا ہے اور جو بندے اس وقت اس سے مناجات کرتے ہیں وہ انکو جواب دیتا ہے اور جو بندے اسے پکارتے ہیں ان کی پکار پر لبیک کہتا ہے",0,1,2
1060,114," اے لوگو! اس میں شک نہیں کہ تمہاری جانیںگروی پڑی ہیں۔ تم خدا سے مغفرت طلب کرکے ان کو چھڑانے کی کوشش کرو۔ تمہاری کمریں گناہوںکے بوجھ سے دبی ہوئی ہیں تم زیادہ سجدے کرکے ان کا بوجھ ہلکا کرو کیونکہ خدا نے اپنی عزت و عظمت کی قسم کھارکھی ہے کہ ا س مہینے میں نمازیں پڑھنے اور سجدے کرنے والوںکو عذاب نہ دے اور قیامت میںان کو جہنم کی آگ کا خوف نہ دلائے اے لوگو! جو شخص اس ماہ میں کسی مؤمن کا روزہ افطار کرائے تو اسے گناہوںکی بخشش اور ایک غلام کو آزاد کرنے کا ثواب ملے گا۔
آنحضرت(ص) کے اصحاب میںسے بعض نے عرض کی یا رسول (ص) اللہ! ہم سب تو اس عمل کی توفیق نہیں رکھتے تب آپ(ص) نے فرمایا کہ تم افطار میںآدھی کھجور یا ایک گھونٹ شربت دے کر بھی خود کو آتشِ جہنم سے بچا سکتے ہو۔ کیونکہ حق تعالیٰ اس کو بھی پورا اجر دے گا جو اس سے کچھ زیادہ دینے کی توفیق نہ رکھتا ہو۔ اے لوگو! جو شخص اس مہینے میںاپنے اخلاق درست کرے تو حق تعالیٰ قیامت میں اس کو پل صراط پر سے با آسانی گزاردے گا۔ جب کہ لوگوں کے پاؤں پھسل رہے ہوں گے۔ جو شخص اس مہینے میں اپنے غلام اور لونڈی سے تھوڑی خدمت لے تو قیامت میں خدا اس کا حساب سہولت کے ساتھ لے گا اور جو شخص اس مہینے میں کسی یتیم کو عزت اور مہربانی کی نظر سے دیکھے تو قیامت میں خدا اس کو احترام کی نگاہ سے دیکھے گا۔ جوشخص اس مہینے میں اپنے رشتہ داروں سے نیکی اور اچھائی کا برتاؤ کرے تو حق تعالیٰ قیامت میںاس کو اپنی رحمت کے ساتھ ملائے رکھے گا اور جو کوئی اپنے قریبی عزیزوں سے بدسلوکی کرے تو خدا روز قیامت اسے اپنے سایہ رحمت سے محروم رکھے گا۔ جوشخص اس مہینے میں سنتی نمازیں بجا لائے تو خدا ئے تعالیٰ قیامت کے دن اسے دوزخ سے برائت نامہ عطا کرے گا۔ اور جو شخص اس ماہ میں اپنی واجب نمازیں ادا کرے توحق تعالیٰ اس کے اعمال کا پلڑا بھاری کردے گا۔ جبکہ دوسرے لوگوںکے پلڑے ہلکے ہوں گے۔ جو شخص اس مہینے میں قرآن پاک کی ایک آیت پڑھے تو خداوند کریم اس کے لیے کسی اور مہینے میں ختم قرآن کا ثواب لکے گا، اے لوگو! بے شک اس ماہ میںجنت کے دروازے کھلے ہوئے ہیں۔ پس اللہ تعالیٰ سے دعا کرو کہ وہ انہیں تم پر بند نہ کرے۔ دوزخ کے دروازے اس مہینے میں بند ہیں۔ پس خدائے تعالیٰ سے سوال کرو کہ وہ انہیں تم پر نہ کھولے اور شیطانوں کو اس مہینے میں زنجیروں میں جکڑ دیا جاتا ہے۔ پس خدا سے سوال کرو کہ وہ انہیں تم پر مسلط نہ ہونے دے . الخ
شیخ صدوق (رح)نے روایت کی ہے کہ جب ماہِ رمضان داخل ہوتا تو رسول اللہ تمام غلاموں کو آزاد فرمادیتے اسیروں کو رہا کردیتے اور ہر سوالی کو عطا فرماتے تھے۔
مؤلف کہتے ہیں کہ رمضان مبارک خدائے تعالیٰ کا مہینہ ہے اور یہ سارے مہینوں سے افضل ہے۔ یہ وہ مہینہ ہے جس میں آسمان جنت اور رحمت کے دروازے کھل جاتے ہیںاور دوزخ کے دروازے بند کردیئے جاتے ہیں۔ اس مہینے میں ایک رات ایسی بھی ہے، جس میں عبادت کرنا ہزار مہینوں کی عبادت سے بہتر ہے۔ پس اے انسانو! تمہیں سوچنا چاہیئے کہ تم اس مہینے کے رات دن کس طرح گزارتے ہو اور اپنے اعضائے بدن کو خدا کی نافرمانی سے کیونکر بچاسکتے ہو، خبردار کوئی شخص اس مہینے کی راتوں میں سوتا نہ رہے اور اس کے دنوںمیں حق تعالیٰ کی یاد سے غافل نہ رہے کیونکہ ایک روایت میں آیا ہے کہ ماہِ رمضان میں دن کا روزہ افطار کرنے کے وقت اللہ تعالیٰ ایک لاکھ انسانوں کو جہنم کی آگ سے آزاد کرتا ہے اور شبِ جمعہ یا جمعہ کے دن ہر گھڑی میں خدائے تعالیٰ ایسے ہزاروں انسانوں کو آتشِ دوزخ سے رہائی بخشتا ہے جو دوزخی بن چکے ہوتے ہیں۔نیز اس مہینے کی آخری رات اور دن میں حق تعالیٰ اپنے اتنے بندوں کو جہنم سے آزاد کرتا ہے جتنے کہ پورے رمضان میں آزاد کرچکا ہے۔ پس اے عزیزو! توجہ کرو کہ مبادا یہ مبارک مہینہ تمام ہوجائے اور تمہاری گردن پر گناہوں کا بوجھ باقی رہ جائے اور جب روزہ دار اپنے روزوں کا اجر پارہے ہوں تو تم ان لوگوں میں گنے جاؤ جن کو محروم کیا جارہا ہو۔ تمہیں تلاوتِ قرآن کرکے افضل وقت میںنمازیں بجا لاکر دیگر عبادتوں میں سعی کرکے اور توبہ واستغفار کرکے خدا کا تقرب حاصل کرنا چاہیئے،",0,2,2
1061,114,کیونکہ امام جعفر صادق (ع) سے روایت ہے کہ جو شخص اس بابرکت مہینے میں نہیں بخشا گیا تو وہ آیندہ رمضان تک نہیں بخشا جائیگا سوائے اس کے کہ وہ عرفہ میں حاضر ہوجائے۔ ,0,3,2
1062,114,پس تمہیں ان چیزوں سے پرہیز کرنا چاہیئے جن کو خدائے تعالیٰ نے حرام کیا ہے۔ یعنی حرام چیزوں سے روزہ افطار نہیں کرناچاہیئے، اور تمہیں اس طرح رہنا چاہیئے جیسے امام جعفر صادق علیہ السلام نے وصیت فرمائی ہے کہ جب تم روزہ رکھو تو تمہارے کانوں آنکھوں بدن کے رونگٹوں اور جلد اور دوسرے سب اعضاء کو بھی روزہ دار ہونا چاہیئے یعنی ان کو حرام بلکہ مکروہ چیزوں اور کاموں سے بچائے رکھو۔ نیز فرمایا کہ تمہارا روزہ دار ہونے کادن اس طرح کا نہ ہو جیسے تمہارا روزہ دار نہ ہونے کا دن تھا۔پھر فرمایا کہ روزہ صرف کھانے پینے سے رکنے تک ہی نہیں۔ بلکہ حالتِ روزہ میں اپنی زبانوں کو جھوٹ سے اور آنکھوں کو حرام سے دور رکھو۔ روزے کی حالت میں کسی سے لڑائی جھگڑا نہ کرو، کسی سے حسد نہ رکھو۔ کسی کا گلہ شکوہ نہ کرو اور جھوٹی قسم نہ کھاؤ۔ بلکہ سچی قسم سے بھی پرہیز کرو، گالیاں نہ دو، ظلم نہ کرو، جہالت کا رویہ نہ اپناؤ۔ بیزاری ظاہر نہ کرو اور یاد خدا اور نماز سے غفلت نہ برتو ۔ ہر وہ بات جو نہ کہنی چاہیئے۔ اس سے خاموشی اختیار کرو ، صبر سے کام لو ، سچی بات کہو برے آدمیوں سے الگ رہو بری باتوں، جھوٹ بولنے، بہتان لگانے، لوگوں سے جھگڑنے ، گلہ کرنے اور چغلی کھانے جیسی سب چیزوں سے پرہیز کرو ۔ اپنے آپ کو آخرت کے قریب جانو ۔ حضرت قائم آلِ محمد (ع) کے ظہور کے انتظار میں رہو، آخرت کے ثواب کی امید رکھو، آخرت کیلئے اچھے اعمال کا ذخیرہ تیار کرو۔ تمہیں خدا کے خوف میں اس طرح عاجز وخوار رہنا چاہیئے، جیسے وہ غلام کہ جو اپنے آقا سے ڈرتا ہے۔ اس کا دل رکا ہوا اور جسم سہما ہوا ہوتا ہے۔ خدا کے عذاب سے ڈرو اور اس کی رحمت کی امید رکھو۔ اے روزہ دارو! تمہارے دل عیبوں سے تمہارے باطن مکر و فریب سے اور تمہارے بدن آلودگیوں سے پاک ہونے چاہیے۔ ﷲ کے سوا دوسرے خداؤں سے بیزاری اختیار کرو اور روزے کی حالت میں اپنی محبت و نصرت کو ﷲ کیلئے خالص کرو۔ ہر وہ چیز ترک کردو جس سے خدا نے ظاہر و باطن میں روکا ہے خدا وند قہار سے ظاہر و باطن میں ایسا خوف رکھو جو خوف رکھنے کا حق ہے اور روزے کی حالت میں اپنا بدن اور روح خدا کے حوالے کردو اور اپنے دل کو صرف اس کی محبت اور یاد کیلئے یکسو کر لو اور اپنے جسم کو ہر اس چیز کیلئے فرمان بردار بناؤ جس کا خدا نے حکم دیا ہے ۔ اگر تم ان سب چیزوں پر عمل کر لو جو روزے کیلئے مناسب ہیں توپھر تم نے خدا کی فرمائشوں پر عمل کیا ہے اور جن چیزوں کا میں نے تذکرہ کیا ہے اگر ان میں سے کچھ کم کر دوگے تو تمہارے ثواب اور فضیلت میں کمی آجائے گی ۔ بے شک میرے والد بزرگوار نے فرمایاکہ:رسول ﷲ نے سنا کہ ایک عورت بحالت روزہ اپنی کنیز کو گالیاں دے رہی ہے تو حضرت (ص) نے کھانا منگوایا اور اس عورت سے کہا کہ یہ کھانا کھا لو ۔ اس نے عرض کی کہ میں روزے سے ہوں آنحضرت (ص) نے فرمایا کہ یہ کس طرح کا روزہ ہے جبکہ تونے اپنی کنیز کو گالیاں دی ہیں ۔ روزہ محض کھانے پینے سے رکنے ہی کا نام نہیں بلکہ حق تعالیٰ نے تو روزے کو تمام قبیح کاموں یعنی بد کرداری و بد گفتاری وغیرہ سے محفوظ قرار دیا ہے پس اصل و حقیقی روزے دار بہت کم اور بھوکے پیاسے رہنے والے بہت زیادہ ہیں امیر المؤمنین (ع) نے فرمایا کہ کتنے ہی روزہ دار ہیں کہ جن کے لئے اس میں بھوکا پیاسا رہنے کے سوا کچھ نہیں اور کتنے ہی عبادت گزار ہیں کہ جن کا حصہ ان میں سوائے بدن کی زحمت اور تھکن کے کچھ نہیں ہے ۔ کیا کہنا اس عقل مند کی ننید کا جو جاہل کی بیداری سے بہتر ہے اور کیا کہنا اس صاحب فراست کا جس کا روزے سے نہ ہونا روزداروں سے بہتر ہے جابر بن یزید نے امام محمد باقر -سے روایت کی ہے کہ رسول ﷲ نے جابر ابن عبد ﷲ(رض) سے فرمایا: اے جابر! یہ رمضان مبارک کا مہینہ ہے ، جو شخص اس کے دنوں میں روزہ رکھے اور اس کی راتوں کے کچھ حصے میں عبادت کرے۔ اپنے شکم اور شرمگاہ کو حرام سے بچائے رکھے اپنی زبان کو روکے رکھے تو وہ شخص گناہوں سے اس طرح باہر آئے گا جیسے یہ مہینہ جلدی ختم ہو گیا ہے ۔ جناب جابر (رض) نے عرض کی یا رسول (ص) ﷲ! آپ(ص) نے بہت اچھی حدیث فرمائی ہے ، آپ(ص) نے فرمایا وہ شرطیں کتنی سخت ہیں جو میں نے روزے کیلئے بیان کی ہیں ۔ مختصر یہ کہ اس ماہ مبارک کے اعمال دو مطالب اور ایک خاتمہ میں ذکر کیئے جائیں گے ۔ ,0,4,2
1063,116,"ان اعمال کی چار قسمیں ہیں 
پہلی قسم:ماہِ رمضان میں شب روز کے اعمال 
سید ابن طاؤس نے امام جعفر صادق اور امام موسیٰ کاظم(ع)سے روایت کی ہے کہ انہوں نے فرمایا کہ پورے رمضان میں ہر فریضہ نماز کے بعد یہ دعا پڑھے:

",0,1,2
1064,116,اللهُمَّ ارْزُقْنِی حَجَّ بَیْتِکَ الْحَرَامِ فِی عَامِی هَذَا وَ فِی کُلِّ عَامٍ مَا أَبْقَیْتَنِی فِی یُسْرٍ مِنْکَ وَ عَافِیَةٍ وَ سَعَةِ رِزْقٍ وَ لا تُخْلِنِی مِنْ تِلْکَ الْمَوَاقِفِ الْکَرِیمَةِ وَ الْمَشَاهِدِ الشَّرِیفَةِ وَ زِیَارَةِ قَبْرِ نَبِیِّکَ صَلَوَاتُکَ عَلَیْهِ وَ آلِهِ وَ فِی جَمِیعِ حَوَائِجِ الدُّنْیَا وَ الْآخِرَةِ فَکُنْ لِی اللهُمَّ إِنِّی أَسْأَلُکَ فِیمَا تَقْضِی وَ تُقَدِّرُ مِنَ الْأَمْرِ الْمَحْتُومِ فِی لَیْلَةِ الْقَدْرِ مِنَ الْقَضَاءِ الَّذِی لا یُرَدُّ وَ لا یُبَدَّلُ أَنْ تَکْتُبَنِی مِنْ حُجَّاجِ بَیْتِکَ الْحَرَامِ الْمَبْرُورِ حَجُّهُمْ الْمَشْکُورِ سَعْیُهُمْ الْمَغْفُورِ ذُنُوبُهُمْ الْمُکَفَّرِ عَنْهُمْ سَیِّئَاتُهُمْ وَ اجْعَلْ فِیمَا تَقْضِی وَ تُقَدِّرُ أَنْ تُطِیلَ عُمُرِی [فِی طَاعَتِکَ‏] وَ تُوَسِّعَ عَلَیَّ رِزْقِی وَ تُؤَدِّیَ عَنِّی أَمَانَتِی وَ دَیْنِی آمِینَ رَبَّ الْعَالَمِینَ.,اے معبود! اس سال اور آئندہ پوری زندگی مجھے اپنے بیت الحرام ﴿کعبہ﴾ کے حج کی توفیق فرما جب تک تو مجھے زندہ رکھے اپنی طرف سے آسانی ، آرام اور وسعت رزق نصیب فرما مجھے ان بزرگی و کرامت والے مقامات اور مقدس پاکیزہ مزارات اور اپنے نبی(ص) کریم کے سبز گنبد کی زیارت کرنے سے محروم نہ رکھ ان پر اور ان کی آل پر تیری رحمت ہو اور دنیا و آخرت سے متعلق میری تمام  حاجات پوری فرما دے اے معبود! میں تجھ سے سوال کرتا ہوں کہ شب قدر میں تو جو یقینی امور طے فرماتا ہے اور جو محکم فیصلے کرتا ہے  کہ جن میں کسی قسم کی رد و بدل نہیں ہوتی ان میں میرا نام اپنے بیت اﷲ ﴿کعبہ﴾ کا حج کرنے والوں میں لکھ دے کہ جن کا حج تمہیں  منظور ہے اور ان کی سعی مقبول ہے ان کے گناہ بخشے گئے اور ان کی خطائیں مٹا دی گئیں ہیں اور اپنی قضائ و قدر  میں میری عمر طولانی میری روزی و رزق کشادہ فرما اور مجھے ہر امانت اور ہر قرض ادا کرنے کی توفیق دے ایسا ہی ہو اے جہانوں کے پالنے والے۔,2,1
1065,116,واجب نمازوں کے بعد یہ دعا پڑھے:,0,3,2
1066,116,یَا عَلِیُّ یَا عَظِیمُ یَا غَفُورُ یَا رَحِیمُ أَنْتَ الرَّبُّ الْعَظِیمُ الَّذِی لَیْسَ کَمِثْلِهِ شَیْ‏ءٌ وَ هُوَ السَّمِیعُ الْبَصِیرُ وَ هَذَا شَهْرٌ عَظَّمْتَهُ وَ کَرَّمْتَهُ وَ شَرَّفْتَهُ وَ فَضَّلْتَهُ عَلَى الشُّهُورِ وَ هُوَ الشَّهْرُ الَّذِی فَرَضْتَ صِیَامَهُ عَلَیَّ وَ هُوَ شَهْرُ رَمَضَانَ الَّذِی أَنْزَلْتَ فِیهِ الْقُرْآنَ هُدًى لِلنَّاسِ وَ بَیِّنَاتٍ مِنَ الْهُدَى وَ الْفُرْقَانِ وَ جَعَلْتَ فِیهِ لَیْلَةَ الْقَدْرِ وَ جَعَلْتَهَا خَیْرا مِنْ أَلْفِ شَهْرٍ فَیَا ذَا الْمَنِّ وَ لا یُمَنُّ عَلَیْکَ مُنَّ عَلَیَّ بِفَکَاکِ رَقَبَتِی مِنَ النَّارِ فِیمَنْ تَمُنُّ عَلَیْهِ وَ أَدْخِلْنِی الْجَنَّةَ بِرَحْمَتِکَ یَا أَرْحَمَ الرَّاحِمِینَ," اے بلند تر اے بزرگی والے اے بخشنے والے اے مہربان  تو ہی بڑائی والا پروردگار ہے کہ جس جیسی کوئی چیز نہیں اور وہ سننے دیکھنے والا ہے اور یہ وہ مہینہ ہے جسے تونے بزرگی دی عزت عطا کی  بلندی بخشی اور سبھی مہینوں پر فضیلت عنایت کی ہے اور یہ وہ مہینہ ہے جس کے روزے تونے مجھ پر فرض کیئے ہیں  اور وہ ماہ مبارک رمضان ہے کہ جس میں تو نے قرآن اتارا ہے جو لوگوں کیلئے رہبر ہے اس میں ہدایت کی دلیلیں اور حق و باطل  کی تفریق ہے تو نے اس مہینے میں شب قدر رکھی اور اسے ہزار مہینوں سے بہتر قرار دیا ہے پس اے احسان کرنے والے تجھ پر  احسان نہیں کیا جا سکتا تو مجھ پر احسان فرما میری گردن آگ سے چھڑا کر ان کے ساتھ جن پر تونے احسان کیا اور مجھے داخل جنت  فرما اپنی رحمت سے اے سب سے زیادہ رحمت کرنے والے ۔
",4,1
1067,116,شیخ کفعمی نے مصباح و بلد الامین اور شیخ شہید نے اپنے مجموعہ میں رسول ﷲ (ص) سے نقل کیا ہے کہا آپ نے فرمایا: جو شخص رمضان المبارک میں ہر واجب نماز کے بعد یہ دعا پڑھے تو خدا وند اس کے قیامت تک کے گناہ معاف کر دے گا اور وہ دعا یہ ہے:,0,5,2
1068,116,اللهُمَّ أَدْخِلْ عَلَى أَهْلِ الْقُبُورِ السُّرُورَ اللهُمَّ أَغْنِ کُلَّ فَقِیرٍ اللهُمَّ أَشْبِعْ کُلَّ جَائِعٍ اللهُمَّ اکْسُ کُلَّ عُرْیَانٍ اللهُمَّ اقْضِ دَیْنَ کُلِّ مَدِینٍ اللهُمَّ فَرِّجْ عَنْ کُلِّ مَکْرُوبٍ اللَّهُمَّ رُدَّ کُلَّ غَرِیبٍ اللَّهُمَّ فُکَّ کُلَّ أَسِیرٍ اللَّهُمَّ أَصْلِحْ کُلَّ فَاسِدٍ مِنْ أُمُورِ الْمُسْلِمِینَ اللَّهُمَّ اشْفِ کُلَّ مَرِیضٍ اللَّهُمَّ سُدَّ فَقْرَنَا بِغِنَاکَ اللَّهُمَّ غَیِّرْ سُوءَ حَالِنَا بِحُسْنِ حَالِکَ اللَّهُمَّ اقْضِ عَنَّا الدَّیْنَ وَ أَغْنِنَا مِنَ الْفَقْرِ إِنَّکَ عَلَى کُلِّ شَیْ‏ءٍ قَدِیرٌ.,"اے معبود ! قبروں میں دفن شدہ لوگوں کو شادمانی عطا فرما اے معبود! ہر محتاج کو غنی بنا دے اے معبود! ہر بھوکے کو شکم سیر کر دے اے معبود! ہر عریان کو لباس پہنا دے اے معبود! ہر مقروض کا قرض ادا کر اے معبود! ہر مصیبت زدہ کو آسودگی عطا کر  اے معبود! ہر مسافر کو وطن واپس لا اے معبود! ہر قیدی کو رہائی بخش دے اے معبود! مسلمانوں کے امور میں سے ہر بگاڑ کی اصلاح فرما دے  اے معبود! ہر مریض کو شفا عطا فرما اے معبود! اپنی ثروت سے ہماری محتاجی ختم کر دے اے معبود! ہماری بد حالی کو خوشحالی سے بدل  دے اے معبود! ہمیں اپنے قرض ادا کرنے کی توفیق دے اور محتاجی سے بچا لے بے شک تو ہر چیز پر قدرت رکھتا ہے۔
",6,1
1069,116,کافی میں شیخ کلینی (رح) نے ابو بصیر سے روایت کی ہے کہ امام جعفر صادق (ع) ماہ مبارک رمضان میں یہ دعا پڑھا کرتے تھے ۔,0,7,2
